TBD,punctuation,TBD1,avgWordLen,numLetters,numwords,dialogue
0.0,1.0,0.0,4.4,132.0,30.0,0.0
0.0,3.0,0.0,5.2,52.0,10.0,0.0
0.0,1.0,0.0,8.0,8.0,1.0,0.0
0.0,1.0,0.0,4.6,23.0,5.0,0.0
0.0,1.0,0.0,8.666666666666666,26.0,3.0,0.0
0.0,2.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,4.0,0.0,3.3333333333333335,20.0,6.0,0.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0
0.0,6.0,0.0,4.375,140.0,32.0,0.0
0.0,1.0,0.0,8.0,8.0,1.0,0.0
0.0,1.0,0.0,4.090909090909091,45.0,11.0,0.0
0.0,3.0,0.0,6.333333333333333,38.0,6.0,0.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,3.3333333333333335,10.0,3.0,0.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,5.5,11.0,2.0,0.0
0.0,5.0,0.0,4.947368421052632,94.0,19.0,0.0
0.0,2.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,1.0,0.0,3.8,19.0,5.0,0.0
0.0,1.0,0.0,4.714285714285714,33.0,7.0,0.0
0.0,3.0,0.0,2.3333333333333335,14.0,6.0,0.0
0.0,3.0,0.0,5.730769230769231,149.0,26.0,0.0
0.0,1.0,0.0,4.5,27.0,6.0,0.0
0.0,3.0,0.0,4.714285714285714,33.0,7.0,0.0
0.0,1.0,0.0,7.0,7.0,1.0,0.0
0.0,1.0,0.0,4.0,24.0,6.0,0.0
0.0,3.0,0.0,4.5,9.0,2.0,0.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0
0.0,4.0,0.0,6.5,13.0,2.0,0.0
0.0,2.0,0.0,4.571428571428571,32.0,7.0,0.0
0.0,1.0,0.0,5.333333333333333,16.0,3.0,0.0
0.0,1.0,0.0,4.0,12.0,3.0,0.0
0.0,2.0,0.0,5.166666666666667,31.0,6.0,0.0
0.0,1.0,0.0,5.0,30.0,6.0,0.0
0.0,1.0,0.0,4.5,18.0,4.0,0.0
0.0,1.0,0.0,4.4,22.0,5.0,0.0
0.0,2.0,0.0,4.375,35.0,8.0,0.0
0.0,1.0,0.0,5.3076923076923075,69.0,13.0,0.0
0.0,1.0,0.0,6.1,61.0,10.0,0.0
0.0,6.0,0.0,5.866666666666666,88.0,15.0,0.0
0.0,2.0,0.0,4.190476190476191,88.0,21.0,0.0
0.0,1.0,0.0,3.5,14.0,4.0,0.0
0.0,1.0,0.0,2.0,2.0,1.0,0.0
0.0,1.0,0.0,2.0,2.0,1.0,0.0
0.0,3.0,0.0,4.5,9.0,2.0,0.0
0.0,2.0,0.0,4.388888888888889,79.0,18.0,0.0
0.0,1.0,0.0,4.333333333333333,13.0,3.0,0.0
0.0,3.0,0.0,10.0,10.0,1.0,0.0
0.0,1.0,0.0,5.25,21.0,4.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,1.0,0.0,3.5,7.0,2.0,0.0
0.0,7.0,0.0,4.583333333333333,110.0,24.0,0.0
0.0,2.0,0.0,3.0,12.0,4.0,0.0
0.0,2.0,0.0,3.5,14.0,4.0,0.0
0.0,2.0,0.0,3.5,14.0,4.0,0.0
0.0,2.0,0.0,3.0,15.0,5.0,0.0
0.0,2.0,0.0,3.4,34.0,10.0,0.0
0.0,1.0,0.0,6.357142857142857,89.0,14.0,0.0
0.0,3.0,0.0,3.0,6.0,2.0,0.0
0.0,1.0,0.0,4.0,16.0,4.0,0.0
0.0,4.0,0.0,5.181818181818182,57.0,11.0,0.0
0.0,2.0,0.0,4.0,8.0,2.0,0.0
0.0,1.0,0.0,3.5,14.0,4.0,0.0
0.0,3.0,0.0,3.75,30.0,8.0,0.0
0.0,3.0,0.0,3.7222222222222223,67.0,18.0,0.0
0.0,2.0,0.0,2.8947368421052633,55.0,19.0,0.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0
0.0,4.0,0.0,5.375,43.0,8.0,0.0
0.0,1.0,0.0,6.571428571428571,46.0,7.0,0.0
0.0,2.0,0.0,5.0,80.0,16.0,0.0
0.0,1.0,0.0,4.777777777777778,43.0,9.0,0.0
0.0,3.0,0.0,4.857142857142857,102.0,21.0,0.0
0.0,1.0,0.0,5.25,42.0,8.0,0.0
0.0,3.0,0.0,4.642857142857143,65.0,14.0,0.0
0.0,2.0,0.0,4.642857142857143,65.0,14.0,0.0
0.0,2.0,0.0,4.529411764705882,77.0,17.0,0.0
0.0,5.0,0.0,4.25,51.0,12.0,0.0
0.0,1.0,0.0,4.333333333333333,26.0,6.0,0.0
0.0,4.0,0.0,4.333333333333333,39.0,9.0,0.0
0.0,2.0,0.0,4.166666666666667,25.0,6.0,0.0
0.0,2.0,0.0,4.888888888888889,44.0,9.0,0.0
0.0,4.0,0.0,5.333333333333333,16.0,3.0,0.0
0.0,1.0,0.0,4.0,20.0,5.0,0.0
0.0,1.0,0.0,4.5,9.0,2.0,0.0
0.0,1.0,0.0,4.285714285714286,30.0,7.0,0.0
0.0,1.0,0.0,3.25,13.0,4.0,0.0
0.0,1.0,0.0,2.7142857142857144,19.0,7.0,0.0
0.0,1.0,0.0,3.75,15.0,4.0,0.0
0.0,2.0,0.0,3.5714285714285716,25.0,7.0,0.0
0.0,1.0,0.0,4.666666666666667,28.0,6.0,0.0
0.0,1.0,0.0,4.25,51.0,12.0,0.0
0.0,1.0,0.0,4.333333333333333,13.0,3.0,0.0
0.0,1.0,0.0,5.5,22.0,4.0,0.0
0.0,3.0,0.0,3.4285714285714284,24.0,7.0,0.0
0.0,3.0,0.0,4.2,21.0,5.0,0.0
0.0,1.0,0.0,4.5,18.0,4.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,3.0,0.0,6.0,66.0,11.0,0.0
0.0,2.0,0.0,6.0,18.0,3.0,0.0
0.0,1.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,2.0,0.0,5.25,21.0,4.0,0.0
0.0,2.0,0.0,3.4,17.0,5.0,0.0
0.0,2.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,1.0,0.0,3.6666666666666665,22.0,6.0,0.0
0.0,2.0,0.0,3.7,37.0,10.0,0.0
0.0,4.0,0.0,7.0,14.0,2.0,0.0
0.0,2.0,0.0,3.2222222222222223,29.0,9.0,0.0
0.0,5.0,0.0,5.166666666666667,93.0,18.0,0.0
0.0,3.0,0.0,4.375,35.0,8.0,0.0
0.0,3.0,0.0,3.857142857142857,27.0,7.0,0.0
0.0,1.0,0.0,3.0,12.0,4.0,0.0
0.0,2.0,0.0,3.642857142857143,51.0,14.0,0.0
0.0,5.0,0.0,4.4,66.0,15.0,0.0
0.0,10.0,0.0,4.0588235294117645,69.0,17.0,0.0
0.0,1.0,0.0,2.0,2.0,1.0,0.0
0.0,1.0,0.0,3.5,14.0,4.0,0.0
0.0,4.0,0.0,7.333333333333333,22.0,3.0,0.0
0.0,3.0,0.0,3.0,9.0,3.0,0.0
0.0,1.0,0.0,2.6666666666666665,8.0,3.0,0.0
0.0,1.0,0.0,2.5,10.0,4.0,0.0
0.0,1.0,0.0,3.875,31.0,8.0,0.0
0.0,1.0,0.0,8.666666666666666,26.0,3.0,0.0
0.0,1.0,0.0,3.0,21.0,7.0,0.0
0.0,3.0,0.0,4.8,24.0,5.0,0.0
0.0,2.0,0.0,3.0,6.0,2.0,0.0
0.0,1.0,0.0,3.5,14.0,4.0,0.0
0.0,1.0,0.0,3.5714285714285716,25.0,7.0,0.0
0.0,1.0,0.0,4.1,41.0,10.0,0.0
0.0,1.0,0.0,5.5,11.0,2.0,0.0
0.0,1.0,0.0,3.25,13.0,4.0,0.0
0.0,5.0,0.0,3.5,35.0,10.0,0.0
0.0,2.0,0.0,4.0,16.0,4.0,0.0
0.0,2.0,0.0,4.333333333333333,39.0,9.0,0.0
0.0,2.0,0.0,4.166666666666667,25.0,6.0,0.0
0.0,2.0,0.0,3.5714285714285716,25.0,7.0,0.0
0.0,2.0,0.0,3.4,17.0,5.0,0.0
0.0,3.0,0.0,4.5,9.0,2.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,4.0,0.0,5.538461538461538,72.0,13.0,0.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,2.3333333333333335,14.0,6.0,0.0
0.0,3.0,0.0,3.727272727272727,41.0,11.0,0.0
0.0,3.0,0.0,3.25,13.0,4.0,0.0
0.0,1.0,0.0,10.0,20.0,2.0,0.0
0.0,1.0,0.0,5.0,15.0,3.0,0.0
0.0,1.0,0.0,2.6666666666666665,8.0,3.0,0.0
0.0,2.0,0.0,3.761904761904762,79.0,21.0,0.0
0.0,3.0,0.0,2.8,28.0,10.0,0.0
0.0,2.0,0.0,3.142857142857143,22.0,7.0,0.0
0.0,2.0,0.0,6.333333333333333,38.0,6.0,0.0
0.0,1.0,0.0,3.0,9.0,3.0,0.0
0.0,4.0,0.0,5.5,22.0,4.0,0.0
0.0,1.0,0.0,3.4,17.0,5.0,0.0
0.0,1.0,0.0,4.2,21.0,5.0,0.0
0.0,1.0,0.0,4.076923076923077,53.0,13.0,0.0
0.0,1.0,0.0,3.2857142857142856,23.0,7.0,0.0
0.0,2.0,0.0,4.875,39.0,8.0,0.0
0.0,1.0,0.0,7.0,7.0,1.0,0.0
0.0,1.0,0.0,8.0,16.0,2.0,0.0
0.0,3.0,0.0,5.0,10.0,2.0,0.0
0.0,4.0,0.0,4.470588235294118,76.0,17.0,0.0
0.0,1.0,0.0,4.7272727272727275,52.0,11.0,0.0
0.0,1.0,0.0,5.625,45.0,8.0,0.0
0.0,2.0,0.0,4.2727272727272725,47.0,11.0,0.0
0.0,3.0,0.0,3.5,7.0,2.0,0.0
0.0,1.0,0.0,6.0,12.0,2.0,0.0
0.0,1.0,0.0,4.333333333333333,26.0,6.0,0.0
0.0,2.0,0.0,4.5,27.0,6.0,0.0
0.0,3.0,0.0,5.75,23.0,4.0,0.0
0.0,4.0,0.0,4.444444444444445,40.0,9.0,0.0
0.0,3.0,0.0,3.75,15.0,4.0,0.0
0.0,1.0,0.0,8.0,8.0,1.0,0.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0
0.0,4.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0
0.0,3.0,0.0,4.0,16.0,4.0,0.0
0.0,1.0,0.0,8.0,8.0,1.0,0.0
0.0,2.0,0.0,3.8,38.0,10.0,0.0
0.0,1.0,0.0,4.833333333333333,29.0,6.0,0.0
0.0,4.0,0.0,5.428571428571429,38.0,7.0,0.0
0.0,2.0,0.0,3.8333333333333335,23.0,6.0,0.0
0.0,3.0,0.0,5.0,20.0,4.0,0.0
0.0,1.0,0.0,2.6666666666666665,8.0,3.0,0.0
0.0,2.0,0.0,4.0,12.0,3.0,0.0
0.0,4.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,4.4,22.0,5.0,0.0
0.0,2.0,0.0,4.0,8.0,2.0,0.0
0.0,4.0,0.0,5.6,84.0,15.0,0.0
0.0,2.0,0.0,4.285714285714286,30.0,7.0,0.0
0.0,1.0,0.0,7.0,14.0,2.0,0.0
0.0,2.0,0.0,4.0,24.0,6.0,0.0
0.0,1.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,1.0,0.0,3.2,16.0,5.0,0.0
0.0,4.0,0.0,4.090909090909091,45.0,11.0,0.0
0.0,5.0,0.0,4.545454545454546,100.0,22.0,0.0
0.0,1.0,0.0,2.4,12.0,5.0,0.0
0.0,1.0,0.0,10.0,10.0,1.0,0.0
0.0,3.0,0.0,4.1521739130434785,191.0,46.0,0.0
0.0,4.0,0.0,6.0,18.0,3.0,0.0
0.0,2.0,0.0,4.666666666666667,42.0,9.0,0.0
0.0,4.0,0.0,5.333333333333333,16.0,3.0,0.0
0.0,3.0,0.0,4.5,27.0,6.0,0.0
0.0,3.0,0.0,4.230769230769231,55.0,13.0,0.0
0.0,3.0,0.0,4.0588235294117645,69.0,17.0,0.0
0.0,1.0,0.0,3.4,17.0,5.0,0.0
0.0,2.0,0.0,3.25,13.0,4.0,0.0
0.0,4.0,0.0,5.5,11.0,2.0,0.0
0.0,1.0,0.0,6.111111111111111,55.0,9.0,0.0
0.0,4.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,7.0,14.0,2.0,0.0
0.0,4.0,0.0,4.0,8.0,2.0,0.0
0.0,2.0,0.0,4.333333333333333,13.0,3.0,0.0
0.0,2.0,0.0,5.25,21.0,4.0,0.0
0.0,5.0,0.0,5.818181818181818,64.0,11.0,0.0
0.0,3.0,0.0,7.8,39.0,5.0,0.0
0.0,3.0,0.0,5.777777777777778,52.0,9.0,0.0
0.0,4.0,0.0,5.076923076923077,66.0,13.0,0.0
0.0,1.0,0.0,7.0,7.0,1.0,0.0
0.0,1.0,0.0,4.5,18.0,4.0,0.0
0.0,4.0,0.0,4.3076923076923075,56.0,13.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,13.0,0.0,6.96,174.0,25.0,0.0
0.0,5.0,0.0,5.4,81.0,15.0,0.0
0.0,1.0,0.0,4.5,27.0,6.0,0.0
0.0,3.0,0.0,4.7,94.0,20.0,0.0
0.0,4.0,0.0,6.333333333333333,19.0,3.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,1.0,0.0,3.3333333333333335,10.0,3.0,0.0
0.0,2.0,0.0,4.222222222222222,38.0,9.0,0.0
0.0,4.0,0.0,5.25,42.0,8.0,0.0
0.0,1.0,0.0,3.3333333333333335,10.0,3.0,0.0
0.0,5.0,0.0,5.0,50.0,10.0,0.0
0.0,2.0,0.0,4.5,18.0,4.0,0.0
0.0,3.0,0.0,5.5,22.0,4.0,0.0
0.0,5.0,0.0,5.5,66.0,12.0,0.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0
0.0,5.0,0.0,4.588235294117647,78.0,17.0,0.0
0.0,1.0,0.0,4.5,36.0,8.0,0.0
0.0,1.0,0.0,8.0,8.0,1.0,0.0
0.0,1.0,0.0,4.0,12.0,3.0,0.0
0.0,1.0,0.0,5.0,5.0,1.0,0.0
0.0,3.0,0.0,4.2,84.0,20.0,0.0
0.0,3.0,0.0,4.0,60.0,15.0,0.0
0.0,5.0,0.0,4.6923076923076925,122.0,26.0,0.0
0.0,2.0,0.0,3.5,14.0,4.0,0.0
0.0,1.0,0.0,3.6666666666666665,11.0,3.0,0.0
0.0,1.0,0.0,10.0,20.0,2.0,0.0
0.0,1.0,0.0,3.3333333333333335,10.0,3.0,0.0
0.0,2.0,0.0,3.4,17.0,5.0,0.0
0.0,3.0,0.0,3.769230769230769,49.0,13.0,0.0
0.0,3.0,0.0,3.75,15.0,4.0,0.0
0.0,3.0,0.0,7.5,15.0,2.0,0.0
0.0,4.0,0.0,4.5,27.0,6.0,0.0
0.0,1.0,0.0,5.5,66.0,12.0,0.0
0.0,3.0,0.0,4.769230769230769,62.0,13.0,0.0
0.0,1.0,0.0,3.8,19.0,5.0,0.0
0.0,2.0,0.0,3.2222222222222223,29.0,9.0,0.0
0.0,4.0,0.0,7.5,15.0,2.0,0.0
0.0,1.0,0.0,4.5,27.0,6.0,0.0
0.0,4.0,0.0,5.0,15.0,3.0,0.0
0.0,3.0,0.0,3.125,25.0,8.0,0.0
0.0,1.0,0.0,2.3333333333333335,7.0,3.0,0.0
0.0,2.0,0.0,3.0,9.0,3.0,0.0
0.0,2.0,0.0,3.25,13.0,4.0,0.0
0.0,2.0,0.0,6.0,18.0,3.0,0.0
0.0,1.0,0.0,3.75,15.0,4.0,0.0
0.0,6.0,0.0,5.238095238095238,110.0,21.0,0.0
0.0,5.0,0.0,4.866666666666666,73.0,15.0,0.0
0.0,1.0,0.0,4.0,40.0,10.0,0.0
0.0,1.0,0.0,4.454545454545454,49.0,11.0,0.0
0.0,1.0,0.0,4.0625,65.0,16.0,0.0
0.0,5.0,0.0,5.048780487804878,207.0,41.0,0.0
0.0,4.0,0.0,3.823529411764706,65.0,17.0,0.0
0.0,10.0,0.0,4.553571428571429,255.0,56.0,0.0
0.0,2.0,0.0,4.444444444444445,40.0,9.0,0.0
0.0,6.0,0.0,4.6,92.0,20.0,0.0
0.0,2.0,0.0,4.4,66.0,15.0,0.0
0.0,2.0,0.0,3.357142857142857,47.0,14.0,0.0
0.0,5.0,0.0,5.0,170.0,34.0,0.0
0.0,7.0,0.0,6.545454545454546,72.0,11.0,0.0
0.0,7.0,0.0,4.171428571428572,146.0,35.0,0.0
0.0,3.0,0.0,5.75,23.0,4.0,0.0
0.0,2.0,0.0,6.333333333333333,19.0,3.0,0.0
0.0,2.0,0.0,3.2857142857142856,23.0,7.0,0.0
0.0,2.0,0.0,4.473684210526316,85.0,19.0,0.0
0.0,4.0,0.0,4.875,117.0,24.0,0.0
0.0,4.0,0.0,4.6,23.0,5.0,0.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0
0.0,1.0,0.0,4.666666666666667,28.0,6.0,0.0
0.0,2.0,0.0,2.625,21.0,8.0,0.0
0.0,5.0,0.0,4.1875,67.0,16.0,0.0
0.0,1.0,0.0,2.5,10.0,4.0,0.0
0.0,1.0,0.0,5.0,5.0,1.0,0.0
0.0,1.0,0.0,4.0,12.0,3.0,0.0
0.0,1.0,0.0,4.0,16.0,4.0,0.0
0.0,4.0,0.0,5.0,25.0,5.0,0.0
0.0,1.0,0.0,5.0,25.0,5.0,0.0
0.0,4.0,0.0,4.421052631578948,84.0,19.0,0.0
0.0,1.0,0.0,5.4,27.0,5.0,0.0
0.0,2.0,0.0,3.0,6.0,2.0,0.0
0.0,2.0,0.0,4.0,12.0,3.0,0.0
0.0,1.0,0.0,3.0,27.0,9.0,0.0
0.0,3.0,0.0,4.0,28.0,7.0,0.0
0.0,1.0,0.0,4.142857142857143,29.0,7.0,0.0
0.0,1.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,1.0,0.0,4.0,28.0,7.0,0.0
0.0,2.0,0.0,3.0,9.0,3.0,0.0
0.0,1.0,0.0,5.0,5.0,1.0,0.0
0.0,2.0,0.0,3.75,15.0,4.0,0.0
0.0,2.0,0.0,3.857142857142857,54.0,14.0,0.0
0.0,4.0,0.0,6.0,12.0,2.0,0.0
0.0,1.0,0.0,4.0,48.0,12.0,0.0
0.0,1.0,0.0,4.2,21.0,5.0,0.0
0.0,1.0,0.0,4.0,32.0,8.0,0.0
0.0,2.0,0.0,3.5555555555555554,32.0,9.0,0.0
0.0,2.0,0.0,3.0,12.0,4.0,0.0
0.0,6.0,0.0,5.565217391304348,128.0,23.0,0.0
0.0,3.0,0.0,4.633333333333334,139.0,30.0,0.0
0.0,5.0,0.0,3.3333333333333335,30.0,9.0,0.0
0.0,2.0,0.0,4.5,54.0,12.0,0.0
0.0,2.0,0.0,4.75,19.0,4.0,0.0
0.0,2.0,0.0,4.333333333333333,39.0,9.0,0.0
0.0,2.0,0.0,5.25,21.0,4.0,0.0
0.0,4.0,0.0,6.5,13.0,2.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,3.0,0.0,2.5,15.0,6.0,0.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0
0.0,3.0,0.0,4.444444444444445,40.0,9.0,0.0
0.0,4.0,0.0,5.5,22.0,4.0,0.0
0.0,1.0,0.0,11.0,11.0,1.0,0.0
0.0,1.0,0.0,6.0,18.0,3.0,0.0
0.0,1.0,0.0,3.0,12.0,4.0,0.0
0.0,1.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,1.0,0.0,5.0,5.0,1.0,0.0
0.0,1.0,0.0,6.75,27.0,4.0,0.0
0.0,1.0,0.0,6.0,18.0,3.0,0.0
0.0,3.0,0.0,5.0,40.0,8.0,0.0
0.0,1.0,0.0,3.8,19.0,5.0,0.0
0.0,1.0,0.0,4.0,24.0,6.0,0.0
0.0,3.0,0.0,3.0,6.0,2.0,0.0
0.0,2.0,0.0,5.5,22.0,4.0,0.0
0.0,1.0,0.0,2.7142857142857144,19.0,7.0,0.0
0.0,1.0,0.0,4.0,8.0,2.0,0.0
0.0,1.0,0.0,5.0,5.0,1.0,0.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,4.0,8.0,2.0,0.0
0.0,1.0,0.0,4.75,19.0,4.0,0.0
0.0,1.0,0.0,5.0,20.0,4.0,0.0
0.0,2.0,0.0,4.0,12.0,3.0,0.0
0.0,3.0,0.0,6.166666666666667,37.0,6.0,0.0
0.0,3.0,0.0,4.785714285714286,134.0,28.0,0.0
0.0,1.0,0.0,4.111111111111111,37.0,9.0,0.0
0.0,1.0,0.0,4.8,24.0,5.0,0.0
0.0,1.0,0.0,5.0,25.0,5.0,0.0
0.0,2.0,0.0,5.916666666666667,71.0,12.0,0.0
0.0,2.0,0.0,5.166666666666667,31.0,6.0,0.0
0.0,2.0,0.0,3.6666666666666665,11.0,3.0,0.0
0.0,2.0,0.0,2.8333333333333335,17.0,6.0,0.0
0.0,2.0,0.0,4.285714285714286,30.0,7.0,0.0
0.0,1.0,0.0,4.444444444444445,40.0,9.0,0.0
0.0,1.0,0.0,5.363636363636363,59.0,11.0,0.0
0.0,2.0,0.0,5.0,20.0,4.0,0.0
0.0,5.0,0.0,5.166666666666667,31.0,6.0,0.0
0.0,2.0,0.0,3.6666666666666665,11.0,3.0,0.0
0.0,2.0,0.0,4.0,8.0,2.0,0.0
0.0,6.0,0.0,4.6,46.0,10.0,0.0
0.0,1.0,0.0,4.0,20.0,5.0,0.0
0.0,1.0,0.0,9.5,19.0,2.0,0.0
0.0,4.0,0.0,4.428571428571429,31.0,7.0,0.0
0.0,1.0,0.0,2.6666666666666665,8.0,3.0,0.0
0.0,5.0,0.0,5.222222222222222,47.0,9.0,0.0
0.0,1.0,0.0,4.5,18.0,4.0,0.0
0.0,2.0,0.0,4.0,8.0,2.0,0.0
0.0,1.0,0.0,2.0,2.0,1.0,0.0
0.0,4.0,0.0,4.714285714285714,33.0,7.0,0.0
0.0,1.0,0.0,3.7142857142857144,26.0,7.0,0.0
0.0,1.0,0.0,3.375,27.0,8.0,0.0
0.0,1.0,0.0,3.0,24.0,8.0,0.0
0.0,4.0,0.0,5.428571428571429,38.0,7.0,0.0
0.0,4.0,0.0,6.0,12.0,2.0,0.0
0.0,1.0,0.0,6.5,13.0,2.0,0.0
0.0,1.0,0.0,4.111111111111111,37.0,9.0,0.0
0.0,4.0,0.0,4.333333333333333,13.0,3.0,0.0
0.0,1.0,0.0,3.0,9.0,3.0,0.0
0.0,1.0,0.0,3.3333333333333335,10.0,3.0,0.0
0.0,1.0,0.0,2.6666666666666665,8.0,3.0,0.0
0.0,4.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,7.5,15.0,2.0,0.0
0.0,1.0,0.0,7.0,35.0,5.0,0.0
0.0,3.0,0.0,4.571428571428571,32.0,7.0,0.0
0.0,3.0,0.0,4.423076923076923,115.0,26.0,0.0
0.0,1.0,0.0,4.25,102.0,24.0,0.0
0.0,1.0,0.0,4.142857142857143,58.0,14.0,0.0
0.0,1.0,0.0,3.4,17.0,5.0,0.0
0.0,3.0,0.0,4.181818181818182,46.0,11.0,0.0
0.0,1.0,0.0,4.4,22.0,5.0,0.0
0.0,1.0,0.0,4.375,35.0,8.0,0.0
0.0,4.0,0.0,4.722222222222222,85.0,18.0,0.0
0.0,4.0,0.0,3.6666666666666665,33.0,9.0,0.0
0.0,1.0,0.0,2.0,2.0,1.0,0.0
0.0,5.0,0.0,6.333333333333333,38.0,6.0,0.0
0.0,1.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,1.0,0.0,3.5,14.0,4.0,0.0
0.0,2.0,0.0,2.8,14.0,5.0,0.0
0.0,1.0,0.0,4.666666666666667,14.0,3.0,0.0
0.0,4.0,0.0,4.333333333333333,13.0,3.0,0.0
0.0,1.0,0.0,4.0,12.0,3.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0
0.0,4.0,0.0,7.0,14.0,2.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,1.0,0.0,4.25,34.0,8.0,0.0
0.0,3.0,0.0,4.214285714285714,59.0,14.0,0.0
0.0,1.0,0.0,5.166666666666667,31.0,6.0,0.0
0.0,4.0,0.0,5.4,27.0,5.0,0.0
0.0,1.0,0.0,3.0,6.0,2.0,0.0
0.0,4.0,0.0,6.5,52.0,8.0,0.0
0.0,1.0,0.0,4.333333333333333,13.0,3.0,0.0
0.0,4.0,0.0,5.6,28.0,5.0,0.0
0.0,1.0,0.0,3.5,7.0,2.0,0.0
0.0,5.0,0.0,5.8,29.0,5.0,0.0
0.0,1.0,0.0,3.142857142857143,22.0,7.0,0.0
0.0,2.0,0.0,4.0,60.0,15.0,0.0
0.0,1.0,0.0,7.5,15.0,2.0,0.0
0.0,1.0,0.0,3.4,17.0,5.0,0.0
0.0,1.0,0.0,2.5,5.0,2.0,0.0
0.0,1.0,0.0,5.0,10.0,2.0,0.0
0.0,1.0,0.0,4.2,21.0,5.0,0.0
0.0,1.0,0.0,2.0,2.0,1.0,0.0
0.0,5.0,0.0,4.4,110.0,25.0,0.0
0.0,5.0,0.0,4.588235294117647,78.0,17.0,0.0
0.0,4.0,0.0,6.666666666666667,20.0,3.0,0.0
0.0,7.0,0.0,4.894736842105263,186.0,38.0,0.0
0.0,2.0,0.0,4.181818181818182,92.0,22.0,0.0
0.0,2.0,0.0,4.166666666666667,25.0,6.0,0.0
0.0,1.0,0.0,4.25,17.0,4.0,0.0
0.0,4.0,0.0,8.0,16.0,2.0,0.0
0.0,1.0,0.0,4.0,8.0,2.0,0.0
0.0,5.0,0.0,3.7142857142857144,52.0,14.0,0.0
0.0,2.0,0.0,3.625,58.0,16.0,0.0
0.0,1.0,0.0,3.5,7.0,2.0,0.0
0.0,1.0,0.0,4.333333333333333,39.0,9.0,0.0
0.0,1.0,0.0,3.6,18.0,5.0,0.0
0.0,2.0,0.0,3.5,14.0,4.0,0.0
0.0,1.0,0.0,4.0,28.0,7.0,0.0
0.0,1.0,0.0,4.5,18.0,4.0,0.0
0.0,2.0,0.0,4.111111111111111,37.0,9.0,0.0
0.0,4.0,0.0,4.6,46.0,10.0,0.0
0.0,4.0,0.0,6.0,12.0,2.0,0.0
0.0,7.0,0.0,5.0,85.0,17.0,0.0
0.0,1.0,0.0,5.333333333333333,16.0,3.0,0.0
0.0,4.0,0.0,7.5,15.0,2.0,0.0
0.0,1.0,0.0,7.0,7.0,1.0,0.0
0.0,4.0,0.0,6.0,30.0,5.0,0.0
0.0,1.0,0.0,5.0,25.0,5.0,0.0
0.0,4.0,0.0,8.0,16.0,2.0,0.0
0.0,1.0,0.0,8.0,8.0,1.0,0.0
0.0,2.0,0.0,8.5,17.0,2.0,0.0
0.0,4.0,0.0,6.25,25.0,4.0,0.0
0.0,1.0,0.0,15.0,15.0,1.0,0.0
0.0,2.0,0.0,4.5,9.0,2.0,0.0
0.0,3.0,0.0,3.5555555555555554,32.0,9.0,0.0
